id,genre,Popularity,Song,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,uri,track_href,analysis_url,duration_ms,time_signature,seconds
18oWEPapjNt32E6sCM6VLb,garage,61.0,Heads Will Roll,0.562,0.903,G#A,-4.46,Minor,0.0296,0.000187,0.0939,0.298,0.791,132.009,audio_features,spotify:track:18oWEPapjNt32E6sCM6VLb,https://api.spotify.com/v1/tracks/18oWEPapjNt32E6sCM6VLb,https://api.spotify.com/v1/audio-analysis/18oWEPapjNt32E6sCM6VLb,221000,4/4,221.0
3Q8nl0khWJzLiNSbj7pshd,garage,61.0,Killer Whale,0.623,0.617,D,-9.317,Major,0.0344,0.249,0.931,0.106,0.181,91.949,audio_features,spotify:track:3Q8nl0khWJzLiNSbj7pshd,https://api.spotify.com/v1/tracks/3Q8nl0khWJzLiNSbj7pshd,https://api.spotify.com/v1/audio-analysis/3Q8nl0khWJzLiNSbj7pshd,147940,4/4,147.94
6V0A3jkb9ntudO0kmcJ1xd,garage,61.0,Figure It Out,0.658,0.814,C,-4.631,Major,0.0558,0.229,0.00676,0.216,0.69,108.016,audio_features,spotify:track:6V0A3jkb9ntudO0kmcJ1xd,https://api.spotify.com/v1/tracks/6V0A3jkb9ntudO0kmcJ1xd,https://api.spotify.com/v1/audio-analysis/6V0A3jkb9ntudO0kmcJ1xd,183602,4/4,183.602
02bJ6uGeHKfNOhIc9qyA8e,garage,66.0,Wild Child,0.68,0.639,F,-6.233,Minor,0.0278,0.017,5.09e-06,0.0398,0.957,106.991,audio_features,spotify:track:02bJ6uGeHKfNOhIc9qyA8e,https://api.spotify.com/v1/tracks/02bJ6uGeHKfNOhIc9qyA8e,https://api.spotify.com/v1/audio-analysis/02bJ6uGeHKfNOhIc9qyA8e,164867,4/4,164.867
2O07FF1DMc1oRDlkIo33FC,garage,60.0,Night Ride,0.608,0.752,A,-4.954,Minor,0.0315,0.0163,0.0,0.118,0.569,110.107,audio_features,spotify:track:2O07FF1DMc1oRDlkIo33FC,https://api.spotify.com/v1/tracks/2O07FF1DMc1oRDlkIo33FC,https://api.spotify.com/v1/audio-analysis/2O07FF1DMc1oRDlkIo33FC,251424,4/4,251.424
4r6nfH8MlWFLGXRpaNmfcv,garage,60.0,Nova Scotia 500,0.604,0.768,F#G,-4.515,Minor,0.0294,0.0532,0.721,0.36,0.476,135.091,audio_features,spotify:track:4r6nfH8MlWFLGXRpaNmfcv,https://api.spotify.com/v1/tracks/4r6nfH8MlWFLGXRpaNmfcv,https://api.spotify.com/v1/audio-analysis/4r6nfH8MlWFLGXRpaNmfcv,192542,4/4,192.542
1aOxOpH4AkGAd8OMrKjyNY,garage,67.0,Why Are Sundays So Depressing,0.579,0.714,C,-4.455,Major,0.0347,0.00258,0.0269,0.111,0.299,109.971,audio_features,spotify:track:1aOxOpH4AkGAd8OMrKjyNY,https://api.spotify.com/v1/tracks/1aOxOpH4AkGAd8OMrKjyNY,https://api.spotify.com/v1/audio-analysis/1aOxOpH4AkGAd8OMrKjyNY,275667,4/4,275.667
3VwgtTh9D0CubY32jdhI5U,garage,62.0,Cracking,0.635,0.385,F#G,-11.621,Major,0.0341,0.39,0.783,0.0993,0.117,121.951,audio_features,spotify:track:3VwgtTh9D0CubY32jdhI5U,https://api.spotify.com/v1/tracks/3VwgtTh9D0CubY32jdhI5U,https://api.spotify.com/v1/audio-analysis/3VwgtTh9D0CubY32jdhI5U,111987,4/4,111.987
6XyjwF7CAwuEaW77noJr6I,garage,63.0,Sleep Apnea,0.553,0.685,D,-10.624,Major,0.0266,0.145,0.859,0.138,0.491,79.998,audio_features,spotify:track:6XyjwF7CAwuEaW77noJr6I,https://api.spotify.com/v1/tracks/6XyjwF7CAwuEaW77noJr6I,https://api.spotify.com/v1/audio-analysis/6XyjwF7CAwuEaW77noJr6I,146293,4/4,146.293
252YuUdUaC5OojaBU0H1CP,garage,65.0,Come A Little Bit Closer,0.636,0.684,D#E,-9.302,Major,0.057,0.52,0.0015,0.534,0.881,132.509,audio_features,spotify:track:252YuUdUaC5OojaBU0H1CP,https://api.spotify.com/v1/tracks/252YuUdUaC5OojaBU0H1CP,https://api.spotify.com/v1/audio-analysis/252YuUdUaC5OojaBU0H1CP,166667,4/4,166.667
76c1AuZodByXM3X2k48wju,garage,59.0,Dope on a Rope,0.42,0.901,G,-3.857,Major,0.0955,0.00173,0.0,0.366,0.74,145.965,audio_features,spotify:track:76c1AuZodByXM3X2k48wju,https://api.spotify.com/v1/tracks/76c1AuZodByXM3X2k48wju,https://api.spotify.com/v1/audio-analysis/76c1AuZodByXM3X2k48wju,250320,4/4,250.32
6mVD1SfTvlFAPVi7txFL5H,garage,66.0,Machu Picchu,0.695,0.817,C#D,-5.294,Major,0.0659,0.0132,0.097,0.0601,0.874,105.014,audio_features,spotify:track:6mVD1SfTvlFAPVi7txFL5H,https://api.spotify.com/v1/tracks/6mVD1SfTvlFAPVi7txFL5H,https://api.spotify.com/v1/audio-analysis/6mVD1SfTvlFAPVi7txFL5H,209627,4/4,209.627
1JcGNoiwifg0MdJMVgJQYx,garage,64.0,Get Free,0.502,0.978,G,-3.278,Major,0.0649,0.000163,1.27e-06,0.287,0.603,138.811,audio_features,spotify:track:1JcGNoiwifg0MdJMVgJQYx,https://api.spotify.com/v1/tracks/1JcGNoiwifg0MdJMVgJQYx,https://api.spotify.com/v1/audio-analysis/1JcGNoiwifg0MdJMVgJQYx,126573,4/4,126.573
6dU5RxthbuaN31bRbEDlNw,garage,60.0,Everlasting Light,0.641,0.582,E,-6.554,Major,0.0483,0.127,0.00632,0.354,0.725,181.039,audio_features,spotify:track:6dU5RxthbuaN31bRbEDlNw,https://api.spotify.com/v1/tracks/6dU5RxthbuaN31bRbEDlNw,https://api.spotify.com/v1/audio-analysis/6dU5RxthbuaN31bRbEDlNw,203773,4/4,203.773
5HkLVhdVOifwVzQhuh51dL,garage,59.0,Level,0.519,0.666,C#D,-9.732,Major,0.0645,0.101,0.346,0.118,0.274,146.467,audio_features,spotify:track:5HkLVhdVOifwVzQhuh51dL,https://api.spotify.com/v1/tracks/5HkLVhdVOifwVzQhuh51dL,https://api.spotify.com/v1/audio-analysis/5HkLVhdVOifwVzQhuh51dL,141160,4/4,141.16
2vQQfWTanvD99OeHLAoyhW,garage,70.0,From The Ritz To The Rubble,0.216,0.882,B,-5.176,Minor,0.0439,0.00147,0.0,0.308,0.656,189.286,audio_features,spotify:track:2vQQfWTanvD99OeHLAoyhW,https://api.spotify.com/v1/tracks/2vQQfWTanvD99OeHLAoyhW,https://api.spotify.com/v1/audio-analysis/2vQQfWTanvD99OeHLAoyhW,193427,4/4,193.427
3c2kMiSB86tVq1J4oULmvL,garage,62.0,Groovin',0.605,0.455,F,-8.903,Minor,0.0301,0.595,0.0,0.0816,0.678,106.825,audio_features,spotify:track:3c2kMiSB86tVq1J4oULmvL,https://api.spotify.com/v1/tracks/3c2kMiSB86tVq1J4oULmvL,https://api.spotify.com/v1/audio-analysis/3c2kMiSB86tVq1J4oULmvL,151289,4/4,151.289
1AW3Kj7OuOv9o6YxwcpvzM,garage,61.0,Heavy Heart,0.649,0.617,D,-9.693,Major,0.053,0.453,0.000722,0.129,0.138,130.002,audio_features,spotify:track:1AW3Kj7OuOv9o6YxwcpvzM,https://api.spotify.com/v1/tracks/1AW3Kj7OuOv9o6YxwcpvzM,https://api.spotify.com/v1/audio-analysis/1AW3Kj7OuOv9o6YxwcpvzM,105486,4/4,105.486
51DZ0wUocQ8sQfjnibXVcD,garage,61.0,Unbelievers,0.644,0.811,B,-7.774,Major,0.0517,0.149,0.000473,0.17,0.817,154.909,audio_features,spotify:track:51DZ0wUocQ8sQfjnibXVcD,https://api.spotify.com/v1/tracks/51DZ0wUocQ8sQfjnibXVcD,https://api.spotify.com/v1/audio-analysis/51DZ0wUocQ8sQfjnibXVcD,202667,4/4,202.667
4IiuExPFijOGZnVxGsKWcc,garage,65.0,Seven Nation Army - The Glitch Mob Remix,0.701,0.844,E,-6.629,Major,0.133,0.152,0.626,0.194,0.198,120.04,audio_features,spotify:track:4IiuExPFijOGZnVxGsKWcc,https://api.spotify.com/v1/tracks/4IiuExPFijOGZnVxGsKWcc,https://api.spotify.com/v1/audio-analysis/4IiuExPFijOGZnVxGsKWcc,257022,4/4,257.022
3BIzHNxAQbRTY4LCp1oMR1,garage,61.0,Tesselation,0.667,0.407,A,-9.467,Major,0.0323,0.138,0.118,0.0961,0.551,73.998,audio_features,spotify:track:3BIzHNxAQbRTY4LCp1oMR1,https://api.spotify.com/v1/tracks/3BIzHNxAQbRTY4LCp1oMR1,https://api.spotify.com/v1/audio-analysis/3BIzHNxAQbRTY4LCp1oMR1,152825,4/4,152.825
3mYCd23hPxJW5okSvMoy3x,garage,67.0,Heart In a Cage,0.418,0.857,G#A,-5.133,Major,0.0404,2.73e-06,0.805,0.368,0.12,140.02,audio_features,spotify:track:3mYCd23hPxJW5okSvMoy3x,https://api.spotify.com/v1/tracks/3mYCd23hPxJW5okSvMoy3x,https://api.spotify.com/v1/audio-analysis/3mYCd23hPxJW5okSvMoy3x,206173,4/4,206.173
5GZq8P4Iy2smHngL07Pcuo,garage,64.0,Heavy Soul,0.431,0.617,C,-3.125,Minor,0.0496,0.53,0.00553,0.122,0.873,98.167,audio_features,spotify:track:5GZq8P4Iy2smHngL07Pcuo,https://api.spotify.com/v1/tracks/5GZq8P4Iy2smHngL07Pcuo,https://api.spotify.com/v1/audio-analysis/5GZq8P4Iy2smHngL07Pcuo,128893,4/4,128.893
1j9rezdE3YeC7yktZXC1em,garage,67.0,I Want It All,0.499,0.81,F,-5.579,Major,0.0347,0.000637,0.0748,0.0625,0.288,131.052,audio_features,spotify:track:1j9rezdE3YeC7yktZXC1em,https://api.spotify.com/v1/tracks/1j9rezdE3YeC7yktZXC1em,https://api.spotify.com/v1/audio-analysis/1j9rezdE3YeC7yktZXC1em,185406,4/4,185.406
4m3uMuu1gYYjZPtZvTOe6t,garage,58.0,Orgasm of Death,0.415,0.728,B,-5.568,Minor,0.0303,0.000303,0.000106,0.595,0.703,154.992,audio_features,spotify:track:4m3uMuu1gYYjZPtZvTOe6t,https://api.spotify.com/v1/tracks/4m3uMuu1gYYjZPtZvTOe6t,https://api.spotify.com/v1/audio-analysis/4m3uMuu1gYYjZPtZvTOe6t,235693,4/4,235.693
39exKIvycQDgs4T6uXdyu0,garage,61.0,Harmony Hall,0.653,0.76,B,-6.086,Major,0.0479,0.475,0.000129,0.0917,0.6,98.008,audio_features,spotify:track:39exKIvycQDgs4T6uXdyu0,https://api.spotify.com/v1/tracks/39exKIvycQDgs4T6uXdyu0,https://api.spotify.com/v1/audio-analysis/39exKIvycQDgs4T6uXdyu0,308733,4/4,308.733
7bfocP7GYoLOutUYpTI8tx,garage,64.0,Welcome To Japan,0.705,0.666,D,-7.23,Minor,0.0303,0.00233,0.0149,0.174,0.646,124.032,audio_features,spotify:track:7bfocP7GYoLOutUYpTI8tx,https://api.spotify.com/v1/tracks/7bfocP7GYoLOutUYpTI8tx,https://api.spotify.com/v1/audio-analysis/7bfocP7GYoLOutUYpTI8tx,230827,4/4,230.827
6lbLn5iL2NBJnbib7bTXMn,garage,59.0,Dræm Girl,0.192,0.952,D,-5.888,Major,0.258,0.00164,0.716,0.307,0.262,172.752,audio_features,spotify:track:6lbLn5iL2NBJnbib7bTXMn,https://api.spotify.com/v1/tracks/6lbLn5iL2NBJnbib7bTXMn,https://api.spotify.com/v1/audio-analysis/6lbLn5iL2NBJnbib7bTXMn,234607,4/4,234.607
2mDYYGaGd9uXKkK2YhDA3i,garage,64.0,Brooklyn Bridge To Chorus,0.628,0.571,C,-3.897,Major,0.0628,0.00602,9.21e-05,0.0833,0.467,119.899,audio_features,spotify:track:2mDYYGaGd9uXKkK2YhDA3i,https://api.spotify.com/v1/tracks/2mDYYGaGd9uXKkK2YhDA3i,https://api.spotify.com/v1/audio-analysis/2mDYYGaGd9uXKkK2YhDA3i,235947,4/4,235.947
0B6oBwvkyLptGexpwJVz7c,garage,59.0,Balloon,0.459,0.649,C#D,-7.555,Minor,0.0295,0.000712,0.586,0.296,0.347,123.201,audio_features,spotify:track:0B6oBwvkyLptGexpwJVz7c,https://api.spotify.com/v1/tracks/0B6oBwvkyLptGexpwJVz7c,https://api.spotify.com/v1/audio-analysis/0B6oBwvkyLptGexpwJVz7c,185747,4/4,185.747
7lPgKA5mLFNmGPMdb07OlM,garage,55.0,Loud Places,0.646,0.63,G#A,-10.748,Minor,0.0435,0.00462,0.27,0.122,0.164,109.018,audio_features,spotify:track:7lPgKA5mLFNmGPMdb07OlM,https://api.spotify.com/v1/tracks/7lPgKA5mLFNmGPMdb07OlM,https://api.spotify.com/v1/audio-analysis/7lPgKA5mLFNmGPMdb07OlM,283067,4/4,283.067
3RdQfyk7BBxxIx0zSnCBIw,garage,66.0,The Hardest Button to Button,0.694,0.515,E,-8.663,Minor,0.0736,0.00666,0.622,0.0884,0.566,128.246,audio_features,spotify:track:3RdQfyk7BBxxIx0zSnCBIw,https://api.spotify.com/v1/tracks/3RdQfyk7BBxxIx0zSnCBIw,https://api.spotify.com/v1/audio-analysis/3RdQfyk7BBxxIx0zSnCBIw,212888,4/4,212.888
0pAiyIHt9DyHOjWgF41kp6,garage,70.0,Steal,0.729,0.456,F#G,-6.795,Minor,0.0528,0.62,0.000133,0.0919,0.221,110.999,audio_features,spotify:track:0pAiyIHt9DyHOjWgF41kp6,https://api.spotify.com/v1/tracks/0pAiyIHt9DyHOjWgF41kp6,https://api.spotify.com/v1/audio-analysis/0pAiyIHt9DyHOjWgF41kp6,219946,4/4,219.946
70JkATjg7LzZ9HA22SmmcK,garage,60.0,Sandy Kim,0.658,0.629,F,-7.837,Major,0.0276,0.885,0.909,0.152,0.625,132.986,audio_features,spotify:track:70JkATjg7LzZ9HA22SmmcK,https://api.spotify.com/v1/tracks/70JkATjg7LzZ9HA22SmmcK,https://api.spotify.com/v1/audio-analysis/70JkATjg7LzZ9HA22SmmcK,115566,4/4,115.566
4I3573QbRpER4HPzyFSFJa,garage,60.0,Salute Your Solution,0.266,0.946,A,-2.855,Major,0.171,0.00781,2.73e-06,0.26,0.498,168.465,audio_features,spotify:track:4I3573QbRpER4HPzyFSFJa,https://api.spotify.com/v1/tracks/4I3573QbRpER4HPzyFSFJa,https://api.spotify.com/v1/audio-analysis/4I3573QbRpER4HPzyFSFJa,179973,4/4,179.973
55N8cxpE1QDoeaaNqUnoZ2,garage,64.0,Bad Decisions,0.374,0.922,C,-3.4,Major,0.056,0.0135,0.204,0.28,0.393,153.217,audio_features,spotify:track:55N8cxpE1QDoeaaNqUnoZ2,https://api.spotify.com/v1/tracks/55N8cxpE1QDoeaaNqUnoZ2,https://api.spotify.com/v1/audio-analysis/55N8cxpE1QDoeaaNqUnoZ2,293360,4/4,293.36
6tedQ1ZmbygqhbdcfJL7Xb,garage,57.0,Tick Tick Boom,0.565,0.831,A,-3.102,Minor,0.113,0.000384,1.21e-05,0.245,0.498,135.111,audio_features,spotify:track:6tedQ1ZmbygqhbdcfJL7Xb,https://api.spotify.com/v1/tracks/6tedQ1ZmbygqhbdcfJL7Xb,https://api.spotify.com/v1/audio-analysis/6tedQ1ZmbygqhbdcfJL7Xb,205413,4/4,205.413
4Ai0ANRDYwx6mCD4Uty1WS,garage,66.0,Piledriver Waltz,0.443,0.865,E,-4.547,Major,0.0391,0.00724,0.000116,0.468,0.474,110.008,audio_features,spotify:track:4Ai0ANRDYwx6mCD4Uty1WS,https://api.spotify.com/v1/tracks/4Ai0ANRDYwx6mCD4Uty1WS,https://api.spotify.com/v1/audio-analysis/4Ai0ANRDYwx6mCD4Uty1WS,203880,4/4,203.88
0ElRzK07sc9eszyk1ea9Ab,garage,60.0,Human Fly,0.531,0.849,A,-10.754,Major,0.111,0.0389,0.00763,0.186,0.305,119.516,audio_features,spotify:track:0ElRzK07sc9eszyk1ea9Ab,https://api.spotify.com/v1/tracks/0ElRzK07sc9eszyk1ea9Ab,https://api.spotify.com/v1/audio-analysis/0ElRzK07sc9eszyk1ea9Ab,136427,4/4,136.427
3Hx7RXqCS7Kzjy2ot2q1Gk,garage,63.0,Fever,0.609,0.674,A,-6.506,Minor,0.0355,0.00378,0.000302,0.129,0.743,127.541,audio_features,spotify:track:3Hx7RXqCS7Kzjy2ot2q1Gk,https://api.spotify.com/v1/tracks/3Hx7RXqCS7Kzjy2ot2q1Gk,https://api.spotify.com/v1/audio-analysis/3Hx7RXqCS7Kzjy2ot2q1Gk,246307,4/4,246.307
19iqWNzp5LwEdvntpEK8MP,garage,56.0,"Steady, As She Goes",0.525,0.578,A,-4.563,Major,0.12,0.0132,0.00916,0.108,0.537,123.696,audio_features,spotify:track:19iqWNzp5LwEdvntpEK8MP,https://api.spotify.com/v1/tracks/19iqWNzp5LwEdvntpEK8MP,https://api.spotify.com/v1/audio-analysis/19iqWNzp5LwEdvntpEK8MP,215267,4/4,215.267
74ohdXevc7VsXl96ofi3Kn,garage,62.0,Crimson and Clover (Single Version),0.404,0.591,B,-12.277,Major,0.0724,0.256,0.0346,0.177,0.654,82.44,audio_features,spotify:track:74ohdXevc7VsXl96ofi3Kn,https://api.spotify.com/v1/tracks/74ohdXevc7VsXl96ofi3Kn,https://api.spotify.com/v1/audio-analysis/74ohdXevc7VsXl96ofi3Kn,208667,4/4,208.667
25YlltWXRb9k7KbrEBRuhJ,garage,63.0,Lo/Hi,0.606,0.679,D,-7.445,Major,0.0321,0.0151,0.000433,0.0962,0.707,122.016,audio_features,spotify:track:25YlltWXRb9k7KbrEBRuhJ,https://api.spotify.com/v1/tracks/25YlltWXRb9k7KbrEBRuhJ,https://api.spotify.com/v1/audio-analysis/25YlltWXRb9k7KbrEBRuhJ,177768,4/4,177.768
6V2QgOIMT94HhsfeIVbbZm,garage,64.0,Manila,0.715,0.612,F#G,-7.865,Minor,0.0378,0.312,0.905,0.324,0.345,124.022,audio_features,spotify:track:6V2QgOIMT94HhsfeIVbbZm,https://api.spotify.com/v1/tracks/6V2QgOIMT94HhsfeIVbbZm,https://api.spotify.com/v1/audio-analysis/6V2QgOIMT94HhsfeIVbbZm,192533,4/4,192.533
6gU7ohksNd6LsEJMWfDRhp,garage,55.0,Soma,0.499,0.706,C,-7.335,Major,0.0302,0.0747,0.00289,0.0753,0.483,148.928,audio_features,spotify:track:6gU7ohksNd6LsEJMWfDRhp,https://api.spotify.com/v1/tracks/6gU7ohksNd6LsEJMWfDRhp,https://api.spotify.com/v1/audio-analysis/6gU7ohksNd6LsEJMWfDRhp,153840,4/4,153.84
3gBUiBPKh4ept9hoG0G93N,garage,57.0,American Spirits,0.503,0.824,C#D,-4.779,Minor,0.0285,0.0508,0.0,0.102,0.877,158.073,audio_features,spotify:track:3gBUiBPKh4ept9hoG0G93N,https://api.spotify.com/v1/tracks/3gBUiBPKh4ept9hoG0G93N,https://api.spotify.com/v1/audio-analysis/3gBUiBPKh4ept9hoG0G93N,170000,4/4,170.0
1nWplg2wIdoaajVFRaHzlf,garage,61.0,Stuck on u,0.401,0.339,B,-11.247,Major,0.0422,0.908,0.00028,0.211,0.219,97.273,audio_features,spotify:track:1nWplg2wIdoaajVFRaHzlf,https://api.spotify.com/v1/tracks/1nWplg2wIdoaajVFRaHzlf,https://api.spotify.com/v1/audio-analysis/1nWplg2wIdoaajVFRaHzlf,80066,4/4,80.066
5hljqZrl0h7RcIhUnOPuve,garage,66.0,Sculptures Of Anything Goes,0.591,0.309,E,-11.087,Minor,0.0287,0.704,0.0122,0.102,0.257,71.573,audio_features,spotify:track:5hljqZrl0h7RcIhUnOPuve,https://api.spotify.com/v1/tracks/5hljqZrl0h7RcIhUnOPuve,https://api.spotify.com/v1/audio-analysis/5hljqZrl0h7RcIhUnOPuve,239151,4/4,239.151
06UOL50QYtDR5l06ohu88m,garage,54.0,I Know There's Gonna Be (Good Times),0.657,0.597,B,-9.919,Minor,0.168,0.12,0.0,0.477,0.486,89.606,audio_features,spotify:track:06UOL50QYtDR5l06ohu88m,https://api.spotify.com/v1/tracks/06UOL50QYtDR5l06ohu88m,https://api.spotify.com/v1/audio-analysis/06UOL50QYtDR5l06ohu88m,213622,4/4,213.622
3JcvpTfI64SmXxUl7XUvQI,garage,60.0,Waltzing Back,0.558,0.579,G,-8.065,Minor,0.0272,0.00331,0.916,0.0935,0.487,104.972,audio_features,spotify:track:3JcvpTfI64SmXxUl7XUvQI,https://api.spotify.com/v1/tracks/3JcvpTfI64SmXxUl7XUvQI,https://api.spotify.com/v1/audio-analysis/3JcvpTfI64SmXxUl7XUvQI,192000,4/4,192.0
4dRqYKhLVujxiBXcq50YzG,garage,63.0,This Life,0.62,0.712,A,-6.434,Major,0.1,0.228,3.39e-06,0.0561,0.83,170.234,audio_features,spotify:track:4dRqYKhLVujxiBXcq50YzG,https://api.spotify.com/v1/tracks/4dRqYKhLVujxiBXcq50YzG,https://api.spotify.com/v1/audio-analysis/4dRqYKhLVujxiBXcq50YzG,268600,4/4,268.6
3f7OyfSoDbQC0LRDQiytPp,garage,68.0,Mountain at My Gates,0.495,0.931,D,-5.336,Minor,0.0469,0.0025,0.0819,0.246,0.617,104.05,audio_features,spotify:track:3f7OyfSoDbQC0LRDQiytPp,https://api.spotify.com/v1/tracks/3f7OyfSoDbQC0LRDQiytPp,https://api.spotify.com/v1/audio-analysis/3f7OyfSoDbQC0LRDQiytPp,244293,4/4,244.293
75n7mraeMycQOl2sDGYaTe,garage,65.0,Mad Sounds,0.532,0.462,A#B,-10.71,Major,0.03,0.279,0.196,0.101,0.485,80.001,audio_features,spotify:track:75n7mraeMycQOl2sDGYaTe,https://api.spotify.com/v1/tracks/75n7mraeMycQOl2sDGYaTe,https://api.spotify.com/v1/audio-analysis/75n7mraeMycQOl2sDGYaTe,215012,4/4,215.012
3jw5KrLTxeIzpSvByNsH7F,garage,57.0,Blue Coupe,0.597,0.864,F,-5.629,Major,0.0271,0.261,0.0747,0.0973,0.55,130.079,audio_features,spotify:track:3jw5KrLTxeIzpSvByNsH7F,https://api.spotify.com/v1/tracks/3jw5KrLTxeIzpSvByNsH7F,https://api.spotify.com/v1/audio-analysis/3jw5KrLTxeIzpSvByNsH7F,222672,4/4,222.672
45QyGXbqTWaFUrIKe2ugs3,garage,55.0,D Is for Dangerous,0.551,0.928,C#D,-4.776,Major,0.0365,1.05e-05,0.000108,0.145,0.736,145.057,audio_features,spotify:track:45QyGXbqTWaFUrIKe2ugs3,https://api.spotify.com/v1/tracks/45QyGXbqTWaFUrIKe2ugs3,https://api.spotify.com/v1/audio-analysis/45QyGXbqTWaFUrIKe2ugs3,134733,4/4,134.733
5lJUXSjRjevVy7I3P87wuK,garage,61.0,Your Touch,0.532,0.768,E,-8.698,Minor,0.0551,0.8,2.01e-05,0.377,0.698,116.026,audio_features,spotify:track:5lJUXSjRjevVy7I3P87wuK,https://api.spotify.com/v1/tracks/5lJUXSjRjevVy7I3P87wuK,https://api.spotify.com/v1/audio-analysis/5lJUXSjRjevVy7I3P87wuK,162587,4/4,162.587
0cLZ9ecuhocv99BICMb59O,garage,59.0,Come A Little Bit Closer,0.594,0.716,D#E,-8.429,Major,0.043,0.659,0.000829,0.363,0.847,132.309,audio_features,spotify:track:0cLZ9ecuhocv99BICMb59O,https://api.spotify.com/v1/tracks/0cLZ9ecuhocv99BICMb59O,https://api.spotify.com/v1/audio-analysis/0cLZ9ecuhocv99BICMb59O,168853,4/4,168.853
1rcxltU3Mzn8gN6Z8ly9Zh,garage,57.0,Visions,0.658,0.67,G,-7.093,Minor,0.0255,0.499,0.0071,0.256,0.696,95.3,audio_features,spotify:track:1rcxltU3Mzn8gN6Z8ly9Zh,https://api.spotify.com/v1/tracks/1rcxltU3Mzn8gN6Z8ly9Zh,https://api.spotify.com/v1/audio-analysis/1rcxltU3Mzn8gN6Z8ly9Zh,233559,4/4,233.559
7M7EKn4FPDVeHXEGUureMm,garage,58.0,Forgot Again,0.595,0.597,G,-8.994,Major,0.0253,0.159,0.778,0.15,0.232,81.774,audio_features,spotify:track:7M7EKn4FPDVeHXEGUureMm,https://api.spotify.com/v1/tracks/7M7EKn4FPDVeHXEGUureMm,https://api.spotify.com/v1/audio-analysis/7M7EKn4FPDVeHXEGUureMm,120842,4/4,120.842
2Ojl5YN2ARgZnSdY2wRl7Q,garage,57.0,Ramen Waitress,0.544,0.81,G,-5.135,Major,0.0373,0.00016,0.637,0.246,0.667,94.996,audio_features,spotify:track:2Ojl5YN2ARgZnSdY2wRl7Q,https://api.spotify.com/v1/tracks/2Ojl5YN2ARgZnSdY2wRl7Q,https://api.spotify.com/v1/audio-analysis/2Ojl5YN2ARgZnSdY2wRl7Q,150244,4/4,150.244
1zx6GSqLYI2ynzAHnPRKBR,garage,65.0,There’d Better Be A Mirrorball,0.521,0.365,D#E,-10.914,Major,0.0317,0.626,0.012,0.185,0.324,143.789,audio_features,spotify:track:1zx6GSqLYI2ynzAHnPRKBR,https://api.spotify.com/v1/tracks/1zx6GSqLYI2ynzAHnPRKBR,https://api.spotify.com/v1/audio-analysis/1zx6GSqLYI2ynzAHnPRKBR,265798,4/4,265.798
2ewjgFhHDTE8BkV8kzpiX2,garage,59.0,Dead Leaves and the Dirty Ground,0.305,0.628,A,-3.573,Minor,0.0348,0.46,3.66e-05,0.0899,0.428,80.389,audio_features,spotify:track:2ewjgFhHDTE8BkV8kzpiX2,https://api.spotify.com/v1/tracks/2ewjgFhHDTE8BkV8kzpiX2,https://api.spotify.com/v1/audio-analysis/2ewjgFhHDTE8BkV8kzpiX2,182168,4/4,182.168
5GCVqaPokLlyUp9QiTidpU,garage,58.0,Ash In The Sun,0.342,0.788,G,-5.474,Major,0.0469,0.072,0.0119,0.575,0.589,154.373,audio_features,spotify:track:5GCVqaPokLlyUp9QiTidpU,https://api.spotify.com/v1/tracks/5GCVqaPokLlyUp9QiTidpU,https://api.spotify.com/v1/audio-analysis/5GCVqaPokLlyUp9QiTidpU,161920,4/4,161.92
1OPkXWnIK8RYyWTp3NWvM9,garage,57.0,Ice Melt,0.593,0.265,A,-10.168,Major,0.0782,0.761,0.826,0.142,0.457,176.12,audio_features,spotify:track:1OPkXWnIK8RYyWTp3NWvM9,https://api.spotify.com/v1/tracks/1OPkXWnIK8RYyWTp3NWvM9,https://api.spotify.com/v1/audio-analysis/1OPkXWnIK8RYyWTp3NWvM9,148947,4/4,148.947
6ttg1sxtU12beFZkjoc6j5,garage,57.0,Gold Lion,0.521,0.848,A,-3.396,Major,0.065,0.0204,1.21e-05,0.081,0.297,158.739,audio_features,spotify:track:6ttg1sxtU12beFZkjoc6j5,https://api.spotify.com/v1/tracks/6ttg1sxtU12beFZkjoc6j5,https://api.spotify.com/v1/audio-analysis/6ttg1sxtU12beFZkjoc6j5,187133,4/4,187.133
3MYUHaITeEQh3WjMkHr67z,garage,64.0,Hey Now - When I Give You All My Lovin',0.866,0.342,G,-8.42,Major,0.0527,0.786,0.231,0.178,0.115,125.427,audio_features,spotify:track:3MYUHaITeEQh3WjMkHr67z,https://api.spotify.com/v1/tracks/3MYUHaITeEQh3WjMkHr67z,https://api.spotify.com/v1/audio-analysis/3MYUHaITeEQh3WjMkHr67z,146842,4/4,146.842
0JX23XA8E7aN1Chj32kgVn,garage,62.0,Spitting Off the Edge of the World,0.413,0.722,D,-5.875,Major,0.036,0.00342,3.13e-06,0.0626,0.0803,109.948,audio_features,spotify:track:0JX23XA8E7aN1Chj32kgVn,https://api.spotify.com/v1/tracks/0JX23XA8E7aN1Chj32kgVn,https://api.spotify.com/v1/audio-analysis/0JX23XA8E7aN1Chj32kgVn,257747,4/4,257.747
